user_id,project_id,shown_at,session_depth,topic_match_score,required_skill_match_score,gained_skill_match_score,role_skill_match_score,readiness_score,open,like,share,long_view,skip_fast,disengage
user_0170,project_0078,2026-02-16T01:31:05.080920+00:00,36,1.1645,0.9072,1.1929,2.1001,0.9929,1,1,0,0,1,1
user_0148,project_0031,2026-02-16T01:48:05.080920+00:00,32,2.2357,0.6658,1.6456,0.0,0.9597,1,1,1,1,0,1
user_0168,project_0084,2026-02-16T01:50:05.080920+00:00,27,3.3333,1.3168,3.5113,1.3168,1.9751,1,0,1,1,1,0
user_0146,project_0024,2026-02-16T01:52:05.080920+00:00,35,0.0,2.6671,0.6665,2.4588,2.0669,1,1,0,1,0,1
user_0054,project_0051,2026-02-16T01:56:05.080920+00:00,1,1.9612,1.3602,0.0,0.0,0.9521,1,0,0,1,1,0
user_0033,project_0106,2026-02-16T01:57:05.080920+00:00,43,1.029,0.6748,0.8275,0.8275,0.7206,1,1,0,0,1,1
user_0164,project_0034,2026-02-16T02:02:05.080920+00:00,8,0.0,0.9677,1.1753,0.9677,1.03,1,0,1,0,1,1
user_0142,project_0076,2026-02-16T02:10:05.080920+00:00,10,1.3292,1.3733,0.0,1.3733,0.9613,0,0,1,0,1,0
user_0038,project_0105,2026-02-16T02:15:05.080920+00:00,11,0.9575,2.4344,1.0579,1.6476,2.0215,1,1,1,0,0,1
user_0109,project_0066,2026-02-16T02:17:05.080920+00:00,10,2.5188,0.0,1.0929,0.0,0.3279,1,0,1,1,0,0
user_0133,project_0078,2026-02-16T02:21:05.080920+00:00,37,0.0,1.1463,1.5692,1.1463,1.2732,1,1,0,1,0,1
user_0087,project_0092,2026-02-16T02:25:05.080920+00:00,7,0.8391,2.4861,0.0,2.4861,1.7403,0,0,0,1,0,0
user_0165,project_0089,2026-02-16T02:29:05.080920+00:00,34,0.0,0.0,0.8119,0.0,0.2436,0,1,1,1,0,0
user_0023,project_0088,2026-02-16T02:47:05.080920+00:00,31,1.3278,0.0,0.0,1.1085,0.0,0,0,0,0,0,1
user_0007,project_0100,2026-02-16T02:49:05.080920+00:00,31,0.8224,0.8206,0.0,1.2376,0.5744,1,0,1,0,0,0
user_0234,project_0037,2026-02-16T02:51:05.080920+00:00,31,0.0,1.0167,0.9098,0.9151,0.9846,0,0,1,0,1,0
user_0235,project_0013,2026-02-16T02:56:05.080920+00:00,24,0.0,1.5601,0.0,0.0,1.0921,1,1,0,0,0,1
user_0013,project_0008,2026-02-16T02:56:05.080920+00:00,13,1.3974,1.5462,1.2052,0.7903,1.4439,0,0,1,1,1,0
user_0171,project_0104,2026-02-16T02:59:05.080920+00:00,10,0.0,0.9282,1.5251,2.4533,1.1073,1,0,1,1,1,0
user_0036,project_0023,2026-02-16T02:59:05.080920+00:00,16,2.4502,2.1596,0.0,1.4726,1.5117,1,1,1,0,1,0
user_0169,project_0092,2026-02-16T03:19:05.080920+00:00,29,1.2937,1.1679,1.5634,1.1679,1.2865,1,0,0,0,0,1
user_0277,project_0062,2026-02-16T03:30:05.080920+00:00,29,0.0,0.0,2.2261,1.2447,0.6678,1,0,1,1,0,1
user_0167,project_0053,2026-02-16T03:31:05.080920+00:00,9,1.9378,2.5378,1.3235,1.3544,2.1735,1,1,0,1,0,0
user_0026,project_0109,2026-02-16T03:36:05.080920+00:00,24,2.2401,0.7417,1.1086,1.8503,0.8518,1,1,0,1,0,0
user_0228,project_0004,2026-02-16T03:38:05.080920+00:00,35,0.0,0.9655,0.0,0.9655,0.6758,1,0,0,0,0,0
user_0042,project_0100,2026-02-16T03:41:05.080920+00:00,34,0.8949,3.3415,1.6958,1.8287,2.8478,1,1,0,0,0,1
user_0110,project_0112,2026-02-16T03:47:05.080920+00:00,39,1.0958,2.0016,1.96,1.1272,1.9891,1,1,0,1,0,0
user_0299,project_0029,2026-02-16T03:52:05.080920+00:00,2,0.7839,0.8421,1.1542,1.9963,0.9357,1,1,0,0,1,0
user_0136,project_0042,2026-02-16T04:07:05.080920+00:00,42,0.7862,1.5363,2.2285,0.9133,1.744,1,0,0,1,0,0
user_0140,project_0096,2026-02-16T04:07:05.080920+00:00,35,1.9901,1.3684,0.0,0.0,0.9579,1,0,0,1,0,0
user_0191,project_0012,2026-02-16T04:13:05.080920+00:00,45,0.0,1.4969,2.7531,1.0565,1.8738,0,1,1,1,0,0
user_0283,project_0051,2026-02-16T04:33:05.080920+00:00,15,0.0,1.5284,0.8299,1.5284,1.3188,1,0,0,0,0,0
user_0127,project_0054,2026-02-16T04:38:05.080920+00:00,18,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1
user_0290,project_0061,2026-02-16T04:46:05.080920+00:00,19,1.338,2.3441,1.5291,0.0,2.0996,1,1,0,1,1,0
user_0293,project_0077,2026-02-16T04:46:05.080920+00:00,43,0.0,2.0113,0.7995,0.8733,1.6478,0,0,0,1,1,0
user_0253,project_0053,2026-02-16T04:49:05.080920+00:00,24,1.8817,0.0,1.492,1.492,0.4476,1,0,0,0,0,0
user_0204,project_0065,2026-02-16T04:54:05.080920+00:00,13,0.9625,2.73,0.8752,2.0693,2.1736,1,0,1,0,1,0
user_0008,project_0003,2026-02-16T04:56:05.080920+00:00,38,1.0907,0.0,2.3452,0.0,0.7036,1,1,1,1,1,1
user_0214,project_0027,2026-02-16T04:59:05.080920+00:00,18,0.0,0.0,2.5511,1.4494,0.7653,0,0,0,0,0,1
user_0260,project_0106,2026-02-16T05:08:05.080920+00:00,42,1.3493,0.7806,1.2681,0.7806,0.9268,1,0,1,0,0,1
user_0193,project_0080,2026-02-16T05:13:05.080920+00:00,11,0.9994,1.3279,0.0,1.3279,0.9295,1,0,1,0,0,1
user_0111,project_0006,2026-02-16T05:24:05.080920+00:00,45,0.0,0.6926,1.7692,0.0,1.0156,1,1,0,0,1,0
user_0241,project_0008,2026-02-16T05:34:05.080920+00:00,40,1.447,0.0,1.2618,0.0,0.3785,0,1,0,1,0,0
user_0194,project_0007,2026-02-16T05:35:05.080920+00:00,27,0.0,0.0,0.7851,0.0,0.2355,1,0,0,0,1,0
user_0031,project_0029,2026-02-16T05:36:05.080920+00:00,40,3.4108,0.8007,0.0,0.8007,0.5605,0,1,1,1,0,0
user_0172,project_0054,2026-02-16T05:41:05.080920+00:00,25,0.0,0.0,1.1229,1.1229,0.3369,0,1,0,1,1,1
user_0096,project_0087,2026-02-16T05:50:05.080920+00:00,42,0.8398,0.0,1.0912,0.0,0.3274,1,0,1,1,1,0
user_0076,project_0072,2026-02-16T05:50:05.080920+00:00,8,2.3247,1.1137,1.4874,0.0,1.2258,1,1,1,1,0,0
user_0051,project_0045,2026-02-16T05:51:05.080920+00:00,16,2.0069,0.9094,0.0,0.9094,0.6366,0,0,0,0,0,0
user_0225,project_0055,2026-02-16T05:54:05.080920+00:00,24,1.1329,1.4699,1.1245,0.0,1.3663,1,1,0,1,0,1
user_0035,project_0022,2026-02-16T06:01:05.080920+00:00,20,1.4392,0.0,1.4,0.0,0.42,0,1,1,1,0,0
user_0192,project_0095,2026-02-16T06:10:05.080920+00:00,45,0.0,0.8076,0.0,0.8076,0.5653,0,1,0,1,0,0
user_0094,project_0026,2026-02-16T06:29:05.080920+00:00,37,0.9526,1.4461,1.4527,0.0,1.4481,1,1,1,1,0,0
user_0073,project_0024,2026-02-16T06:30:05.080920+00:00,25,0.0,1.4055,0.8645,0.0,1.2432,1,1,0,1,1,0
user_0170,project_0119,2026-02-16T06:33:05.080920+00:00,17,0.0,0.9072,0.0,0.9072,0.635,0,0,1,1,0,1
user_0261,project_0066,2026-02-16T06:36:05.080920+00:00,14,0.959,2.477,1.6301,3.2118,2.2229,1,1,1,1,0,0
user_0298,project_0026,2026-02-16T07:00:05.080920+00:00,17,0.0,0.0,1.7275,0.0,0.5182,0,0,0,1,1,0
user_0062,project_0050,2026-02-16T07:05:05.080920+00:00,30,0.9305,2.3795,0.0,2.5706,1.6657,0,1,1,1,0,0
user_0065,project_0056,2026-02-16T07:05:05.080920+00:00,34,0.0,1.0667,2.8502,2.4655,1.6018,0,0,1,1,0,0
user_0204,project_0085,2026-02-16T07:09:05.080920+00:00,2,0.0,1.5388,0.8752,2.414,1.3397,0,1,1,1,1,1
user_0182,project_0024,2026-02-16T07:21:05.080920+00:00,45,1.1729,2.6828,2.9646,2.9954,2.7673,1,1,1,0,0,0
user_0170,project_0093,2026-02-16T07:22:05.080920+00:00,24,1.985,1.1929,0.9072,1.1929,1.1072,1,1,1,0,0,0
user_0049,project_0119,2026-02-16T07:22:05.080920+00:00,5,1.2692,1.3811,1.554,2.8141,1.433,1,0,0,1,1,0
user_0187,project_0089,2026-02-16T07:28:05.080920+00:00,25,0.0,1.6517,0.7293,0.9587,1.375,1,1,1,1,0,0
user_0060,project_0074,2026-02-16T07:29:05.080920+00:00,4,0.0,0.0,3.887,0.0,1.1661,0,0,0,1,0,0
user_0235,project_0046,2026-02-16T07:31:05.080920+00:00,1,0.0,2.4914,0.7688,0.9313,1.9746,1,0,1,0,1,0
user_0107,project_0043,2026-02-16T07:32:05.080920+00:00,42,0.0,2.5888,2.5726,1.6356,2.5839,1,0,1,1,1,0
user_0147,project_0042,2026-02-16T07:33:05.080920+00:00,36,0.0,0.0,1.3428,1.3428,0.4028,0,0,0,0,1,0
user_0102,project_0044,2026-02-16T07:34:05.080920+00:00,20,0.8688,0.0,0.0,0.0,0.0,1,1,0,0,1,0
user_0020,project_0094,2026-02-16T07:41:05.080920+00:00,35,0.8699,1.116,0.0,0.0,0.7812,1,0,0,1,0,0
user_0138,project_0051,2026-02-16T07:43:05.080920+00:00,13,1.0014,0.6609,0.0,1.9061,0.4626,0,0,0,1,1,0
user_0104,project_0029,2026-02-16T07:47:05.080920+00:00,24,1.3308,0.0,1.1226,0.0,0.3368,0,1,1,1,1,1
user_0086,project_0119,2026-02-16T07:55:05.080920+00:00,32,0.0,0.8044,0.9413,0.8044,0.8455,1,1,1,1,1,0
user_0014,project_0031,2026-02-16T07:56:05.080920+00:00,12,2.4789,1.3019,1.0242,1.3019,1.2186,1,0,0,1,1,1
user_0000,project_0016,2026-02-16T08:03:05.080920+00:00,10,1.2828,1.1004,1.4361,1.1004,1.2011,1,0,0,0,0,0
user_0095,project_0102,2026-02-16T08:04:05.080920+00:00,16,0.0,1.2893,1.4329,0.0,1.3324,1,0,1,0,1,0
user_0009,project_0039,2026-02-16T08:12:05.080920+00:00,12,1.2589,0.7577,2.4462,0.7577,1.2643,0,1,0,0,1,0
user_0196,project_0081,2026-02-16T08:13:05.080920+00:00,22,2.7038,0.9017,0.0,2.0676,0.6312,1,1,0,0,1,1
user_0171,project_0072,2026-02-16T08:19:05.080920+00:00,20,0.0,1.2636,2.2943,0.0,1.5728,1,1,0,1,0,0
user_0248,project_0063,2026-02-16T08:20:05.080920+00:00,8,0.0,0.0,0.6622,0.0,0.1987,1,0,0,0,0,1
user_0041,project_0089,2026-02-16T08:22:05.080920+00:00,13,1.207,0.6858,1.6098,1.6098,0.963,1,0,1,1,0,1
user_0258,project_0100,2026-02-16T08:22:05.080920+00:00,26,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0
user_0186,project_0047,2026-02-16T08:23:05.080920+00:00,17,0.0,0.9721,1.5483,1.0052,1.145,0,1,1,1,0,0
user_0239,project_0008,2026-02-16T08:26:05.080920+00:00,25,0.7643,1.0405,1.179,0.0,1.082,1,1,1,1,0,0
user_0182,project_0039,2026-02-16T08:29:05.080920+00:00,44,0.8036,2.9974,1.322,2.9954,2.4948,1,1,1,1,1,0
user_0075,project_0081,2026-02-16T08:34:05.080920+00:00,35,0.0,1.5281,0.0,0.0,1.0697,0,0,1,0,1,1
user_0274,project_0015,2026-02-16T08:40:05.080920+00:00,2,2.0096,1.1798,0.0,1.1798,0.8259,1,1,0,1,0,0
user_0099,project_0107,2026-02-16T08:46:05.080920+00:00,23,0.0,2.296,1.0464,1.5951,1.9211,1,1,1,0,0,1
user_0122,project_0090,2026-02-16T08:49:05.080920+00:00,17,0.0,1.0352,0.8429,1.0352,0.9775,1,1,1,1,0,0
user_0190,project_0033,2026-02-16T08:50:05.080920+00:00,20,0.0,0.6755,0.6974,0.6755,0.6821,1,1,1,0,1,0
user_0129,project_0040,2026-02-16T08:51:05.080920+00:00,34,1.7206,0.0,1.7589,0.0,0.5277,1,1,1,1,0,0
user_0078,project_0054,2026-02-16T09:02:05.080920+00:00,25,1.2441,0.0,0.0,0.0,0.0,1,0,0,0,1,1
user_0067,project_0098,2026-02-16T09:08:05.080920+00:00,34,0.8727,0.0,1.4731,0.0,0.4419,1,0,0,0,0,0
user_0129,project_0032,2026-02-16T09:11:05.080920+00:00,38,0.9282,0.0,0.9119,0.0,0.2736,0,0,0,0,1,1
user_0231,project_0005,2026-02-16T09:19:05.080920+00:00,15,0.0,0.0,1.3661,1.3661,0.4098,1,0,0,1,1,0
user_0183,project_0036,2026-02-16T09:25:05.080920+00:00,38,1.3549,0.845,1.6152,0.845,1.0761,1,0,1,0,0,0
user_0220,project_0102,2026-02-16T09:28:05.080920+00:00,4,2.3829,3.3901,0.0,2.4694,2.3731,1,1,1,1,0,0
user_0231,project_0022,2026-02-16T09:35:05.080920+00:00,12,0.9878,1.0071,0.0,0.0,0.705,1,1,0,1,1,0
user_0148,project_0044,2026-02-16T09:38:05.080920+00:00,33,1.2085,1.6456,0.0,1.6456,1.1519,0,1,1,1,0,0
user_0261,project_0030,2026-02-16T09:40:05.080920+00:00,39,0.959,2.477,1.6301,3.2118,2.2229,0,1,1,0,0,0
user_0184,project_0046,2026-02-16T09:50:05.080920+00:00,13,1.2046,0.7126,0.6536,0.0,0.6949,0,1,1,1,1,0
user_0283,project_0046,2026-02-16T09:58:05.080920+00:00,40,0.0,1.5284,0.0,1.5284,1.0699,0,0,1,0,0,1
user_0083,project_0048,2026-02-16T09:59:05.080920+00:00,10,0.0,1.3229,1.3032,0.0,1.317,0,0,1,0,0,0
user_0066,project_0055,2026-02-16T10:01:05.080920+00:00,29,0.7744,1.4731,0.0,1.4731,1.0312,1,0,1,0,0,0
user_0136,project_0103,2026-02-16T10:03:05.080920+00:00,37,0.7862,1.1276,1.3152,0.0,1.1839,0,0,0,0,1,0
user_0167,project_0061,2026-02-16T10:03:05.080920+00:00,43,1.1475,1.1062,1.3544,1.3235,1.1807,0,0,0,0,0,0
user_0190,project_0103,2026-02-16T10:04:05.080920+00:00,18,0.0,0.7119,0.6974,0.7119,0.7075,1,0,0,0,0,0
user_0261,project_0081,2026-02-16T10:15:05.080920+00:00,31,0.959,0.7348,2.3085,0.7348,1.2069,0,1,0,1,0,0
user_0191,project_0001,2026-02-16T10:15:05.080920+00:00,26,0.0,1.4988,1.0565,1.0565,1.3661,1,1,1,1,0,0
user_0273,project_0104,2026-02-16T10:25:05.080920+00:00,27,0.9903,2.3405,2.0313,2.8911,2.2477,0,1,1,1,0,0
user_0095,project_0088,2026-02-16T10:28:05.080920+00:00,43,0.0,1.2893,1.4329,1.2893,1.3324,1,0,1,1,0,1
user_0254,project_0051,2026-02-16T10:30:05.080920+00:00,27,0.0,0.0,0.0,1.3966,0.0,0,0,0,0,0,1
user_0262,project_0100,2026-02-16T10:30:05.080920+00:00,32,1.1022,1.0161,2.2558,1.3162,1.388,1,1,1,1,0,1
user_0016,project_0018,2026-02-16T10:40:05.080920+00:00,39,1.0414,0.702,1.1738,0.702,0.8435,0,0,1,1,1,0
user_0046,project_0100,2026-02-16T10:44:05.080920+00:00,9,1.9557,0.654,0.0,0.654,0.4578,0,1,0,0,0,0
user_0015,project_0112,2026-02-16T10:49:05.080920+00:00,15,3.2015,1.5901,0.6711,0.7655,1.3144,0,1,1,0,1,0
user_0000,project_0099,2026-02-16T10:50:05.080920+00:00,40,0.0,1.1004,0.7781,1.1004,1.0037,1,0,1,1,0,0
user_0120,project_0013,2026-02-16T10:52:05.080920+00:00,30,1.0766,0.8638,0.0,1.222,0.6047,0,0,1,1,0,1
user_0159,project_0060,2026-02-16T10:53:05.080920+00:00,25,1.3097,2.2083,1.0047,1.6949,1.8472,1,0,0,0,0,1
user_0045,project_0050,2026-02-16T10:53:05.080920+00:00,40,1.0398,1.4079,0.9965,1.4079,1.2845,0,0,1,1,1,1
user_0117,project_0005,2026-02-16T11:09:05.080920+00:00,23,1.1655,0.0,1.0713,1.0713,0.3214,1,0,1,1,1,1
user_0084,project_0079,2026-02-16T11:15:05.080920+00:00,4,0.0,2.0044,0.878,1.2876,1.6665,1,1,0,1,0,0
user_0119,project_0097,2026-02-16T11:17:05.080920+00:00,24,0.9312,0.9295,3.7583,1.5055,1.7781,0,0,1,0,0,0
user_0192,project_0064,2026-02-16T11:38:05.080920+00:00,27,1.1145,0.9901,0.0,0.9901,0.6931,1,0,1,0,0,0
user_0097,project_0024,2026-02-16T11:40:05.080920+00:00,24,0.0,1.6106,1.4452,1.1731,1.561,1,0,1,1,0,0
user_0089,project_0035,2026-02-16T11:41:05.080920+00:00,36,2.7588,1.397,0.0,0.7312,0.9779,1,1,1,0,1,1
user_0232,project_0081,2026-02-16T11:53:05.080920+00:00,25,0.0,2.4134,0.0,1.1983,1.6894,1,1,1,1,0,0
user_0091,project_0050,2026-02-16T11:54:05.080920+00:00,24,1.2269,0.8419,0.0,0.8419,0.5893,0,1,0,1,1,1
user_0237,project_0082,2026-02-16T11:56:05.080920+00:00,14,0.0,0.7455,0.0,0.0,0.5219,0,1,1,1,1,1
user_0223,project_0113,2026-02-16T12:05:05.080920+00:00,34,1.4171,0.0,0.0,0.0,0.0,1,0,1,0,0,1
user_0157,project_0016,2026-02-16T12:06:05.080920+00:00,44,0.0,0.9841,0.0,1.9329,0.6889,1,1,1,0,1,0
user_0162,project_0106,2026-02-16T12:06:05.080920+00:00,38,0.0,1.1152,0.0,0.0,0.7806,1,0,0,0,0,1
user_0175,project_0005,2026-02-16T12:09:05.080920+00:00,33,1.397,1.4147,1.3995,1.4147,1.4101,0,1,0,0,0,0
user_0164,project_0065,2026-02-16T12:14:05.080920+00:00,12,1.0522,1.0644,1.1753,1.0644,1.0977,0,0,1,1,1,1
user_0211,project_0072,2026-02-16T12:17:05.080920+00:00,44,0.0,0.0,1.4407,0.0,0.4322,0,0,1,0,1,1
user_0270,project_0112,2026-02-16T12:17:05.080920+00:00,12,0.8427,0.0,1.5246,0.0,0.4574,1,1,1,1,0,0
user_0184,project_0031,2026-02-16T12:19:05.080920+00:00,42,1.3917,1.5782,0.0,1.0667,1.1047,1,0,1,1,0,0
user_0197,project_0027,2026-02-16T12:28:05.080920+00:00,31,1.3452,0.0,1.5108,0.9923,0.4532,0,1,0,0,0,1
user_0236,project_0106,2026-02-16T12:33:05.080920+00:00,17,0.0,1.5732,0.9597,2.5329,1.3891,0,1,0,1,0,0
user_0073,project_0100,2026-02-16T12:50:05.080920+00:00,8,0.0,0.0,2.0772,0.0,0.6232,0,1,1,0,0,0
user_0109,project_0102,2026-02-16T12:51:05.080920+00:00,7,2.5188,0.0,1.0929,0.0,0.3279,0,0,1,0,0,0
user_0263,project_0100,2026-02-16T13:02:05.080920+00:00,36,0.9253,2.7735,1.3741,2.8159,2.3537,0,1,1,1,1,0
user_0235,project_0041,2026-02-16T13:05:05.080920+00:00,2,2.1057,1.4391,0.0,0.0,1.0074,1,1,0,1,0,1
user_0150,project_0017,2026-02-16T13:07:05.080920+00:00,38,0.8509,0.0,1.5366,0.0,0.461,1,0,1,0,0,0
user_0061,project_0117,2026-02-16T13:12:05.080920+00:00,44,1.1312,2.558,1.5627,1.5739,2.2594,0,0,0,1,0,0
user_0221,project_0022,2026-02-16T13:15:05.080920+00:00,24,1.1999,1.3823,4.0255,2.6404,2.1753,1,1,0,0,0,0
user_0149,project_0046,2026-02-16T13:16:05.080920+00:00,27,0.8862,1.4177,1.8004,0.0,1.5325,1,1,1,0,0,1
user_0262,project_0111,2026-02-16T13:16:05.080920+00:00,28,0.0,0.0,1.5157,0.7914,0.4547,0,1,0,0,0,0
user_0027,project_0020,2026-02-16T13:17:05.080920+00:00,10,0.0,1.2846,0.9547,1.2846,1.1856,0,0,1,0,1,1
user_0055,project_0027,2026-02-16T13:24:05.080920+00:00,6,1.0542,1.9456,1.6032,1.9456,1.8429,1,1,1,1,1,1
user_0209,project_0000,2026-02-16T13:49:05.080920+00:00,15,1.3255,1.1844,0.9266,0.0,1.1071,1,0,0,0,0,1
user_0104,project_0078,2026-02-16T13:50:05.080920+00:00,17,1.3308,1.2697,1.1958,1.2697,1.2475,0,0,1,0,1,1
user_0227,project_0030,2026-02-16T13:57:05.080920+00:00,39,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1
user_0016,project_0058,2026-02-16T14:09:05.080920+00:00,5,1.0414,2.1855,1.1738,1.4835,1.882,1,1,1,1,0,0
user_0115,project_0033,2026-02-16T14:17:05.080920+00:00,32,1.4171,1.5351,0.7659,1.5351,1.3043,1,0,0,0,1,0
user_0006,project_0047,2026-02-16T14:18:05.080920+00:00,21,0.9642,1.3695,1.0821,1.5066,1.2833,0,1,1,1,0,1
user_0258,project_0115,2026-02-16T14:20:05.080920+00:00,8,0.8724,1.6419,0.8855,2.4574,1.415,0,0,0,0,0,1
user_0196,project_0073,2026-02-16T14:21:05.080920+00:00,6,2.7496,1.156,0.9017,0.0,1.0797,0,1,1,1,1,0
user_0201,project_0076,2026-02-16T14:22:05.080920+00:00,18,1.2235,0.8586,1.1484,2.2547,0.9455,1,1,1,0,1,0
user_0288,project_0043,2026-02-16T14:32:05.080920+00:00,34,1.9325,0.0,0.9828,0.0,0.2948,0,0,0,0,0,0
user_0127,project_0074,2026-02-16T14:40:05.080920+00:00,24,1.1613,0.0,0.0,0.0,0.0,0,1,0,0,1,1
user_0243,project_0119,2026-02-16T14:46:05.080920+00:00,20,0.0,1.0067,0.7635,1.0067,0.9337,0,0,1,1,0,1
user_0258,project_0095,2026-02-16T14:50:05.080920+00:00,2,0.8559,0.8855,1.6419,0.8855,1.1124,1,1,0,0,1,0
user_0206,project_0052,2026-02-16T14:58:05.080920+00:00,26,0.9297,2.7882,1.442,2.1394,2.3843,1,0,0,1,0,0
user_0125,project_0074,2026-02-16T15:02:05.080920+00:00,40,1.0424,1.1527,0.8018,1.1527,1.0474,1,1,1,1,0,1
user_0236,project_0039,2026-02-16T15:04:05.080920+00:00,16,0.9419,1.5732,2.4563,1.5732,1.8381,1,0,1,0,0,0
user_0054,project_0084,2026-02-16T15:07:05.080920+00:00,31,1.0395,0.0,2.8848,0.0,0.8654,0,0,0,1,0,1
user_0173,project_0046,2026-02-16T15:16:05.080920+00:00,12,0.8057,0.0,1.5393,0.0,0.4618,0,0,0,1,0,1
user_0117,project_0096,2026-02-16T15:21:05.080920+00:00,13,0.0,0.9948,1.1651,2.0661,1.0459,0,1,0,1,0,0
user_0277,project_0016,2026-02-16T15:23:05.080920+00:00,13,0.0,1.1675,1.0862,1.0586,1.1431,1,1,1,1,1,0
user_0072,project_0060,2026-02-16T15:24:05.080920+00:00,19,1.1625,2.3646,1.0087,1.5768,1.9578,1,1,1,0,0,0
user_0240,project_0083,2026-02-16T15:26:05.080920+00:00,19,0.0,2.0312,0.0,0.8574,1.4218,1,0,0,1,0,1
user_0241,project_0090,2026-02-16T15:26:05.080920+00:00,26,1.447,0.0,1.2618,1.2618,0.3785,1,0,0,1,1,1
user_0208,project_0005,2026-02-16T15:28:05.080920+00:00,13,0.0,0.0,1.6143,0.0,0.4843,1,1,1,1,1,1
user_0229,project_0088,2026-02-16T15:30:05.080920+00:00,44,0.0,0.847,0.0,2.0189,0.5929,1,0,0,0,1,1
user_0147,project_0054,2026-02-16T15:32:05.080920+00:00,31,0.0,0.0,1.3428,1.3428,0.4028,1,1,1,1,1,0
user_0230,project_0051,2026-02-16T15:35:05.080920+00:00,37,0.0,1.6404,0.0,1.6404,1.1483,1,1,1,0,0,0
user_0000,project_0074,2026-02-16T15:41:05.080920+00:00,37,1.2828,1.4361,0.0,1.4361,1.0053,1,1,1,0,0,1
user_0162,project_0049,2026-02-16T15:41:05.080920+00:00,36,0.0,1.1152,0.0,1.3891,0.7806,1,0,0,0,1,0
user_0062,project_0076,2026-02-16T15:45:05.080920+00:00,6,2.0907,0.8689,0.0,0.8689,0.6082,1,0,1,1,0,1
user_0060,project_0107,2026-02-16T15:48:05.080920+00:00,28,2.279,0.0,2.5356,1.3514,0.7607,1,1,0,1,1,0
user_0226,project_0013,2026-02-16T15:49:05.080920+00:00,24,0.0,0.0,1.5599,1.2361,0.468,0,1,0,0,1,1
user_0278,project_0004,2026-02-16T15:52:05.080920+00:00,4,0.0,0.0,2.1135,1.354,0.6341,1,1,1,0,1,0
user_0037,project_0048,2026-02-16T15:52:05.080920+00:00,23,1.1102,2.373,0.6796,1.3216,1.865,1,0,1,1,0,1
user_0215,project_0096,2026-02-16T15:53:05.080920+00:00,34,1.2573,1.5065,0.839,0.0,1.3062,0,1,0,0,0,0
user_0265,project_0092,2026-02-16T15:56:05.080920+00:00,41,1.2006,1.5336,1.9994,1.5336,1.6733,1,1,1,1,1,0
user_0299,project_0045,2026-02-16T15:58:05.080920+00:00,20,2.4388,1.1542,0.6543,1.9963,1.0042,1,1,0,0,0,1
user_0132,project_0033,2026-02-16T15:59:05.080920+00:00,2,0.0,2.786,0.0,1.4065,1.9502,1,1,1,0,1,0
user_0259,project_0040,2026-02-16T16:01:05.080920+00:00,45,1.0714,0.8915,1.5145,2.3319,1.0784,0,1,1,0,0,1
user_0015,project_0057,2026-02-16T16:02:05.080920+00:00,6,0.9493,1.4366,0.0,0.6711,1.0056,1,0,0,0,1,0
user_0152,project_0100,2026-02-16T16:07:05.080920+00:00,44,0.0,1.2249,2.215,2.6978,1.5219,1,0,1,0,0,1
user_0294,project_0068,2026-02-16T16:08:05.080920+00:00,10,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0
user_0042,project_0086,2026-02-16T16:12:05.080920+00:00,9,0.0,1.0666,2.1645,0.0,1.396,0,1,0,1,1,1
user_0030,project_0047,2026-02-16T16:19:05.080920+00:00,37,2.2582,0.6607,0.8591,1.6985,0.7202,0,0,1,0,0,0
user_0123,project_0104,2026-02-16T16:20:05.080920+00:00,3,0.0,2.9507,0.0,1.4943,2.0655,1,1,1,1,0,0
user_0150,project_0040,2026-02-16T16:22:05.080920+00:00,19,0.8509,0.0,2.1987,0.0,0.6596,1,0,0,0,0,1
user_0272,project_0091,2026-02-16T16:29:05.080920+00:00,16,2.2665,1.2404,0.0,0.0,0.8683,1,0,1,0,0,0
user_0231,project_0115,2026-02-16T16:43:05.080920+00:00,9,0.9878,0.0,0.0,0.0,0.0,1,1,0,0,1,0
user_0150,project_0076,2026-02-16T16:43:05.080920+00:00,1,0.8509,0.0,2.1987,0.0,0.6596,1,1,1,0,1,1
user_0049,project_0060,2026-02-16T16:49:05.080920+00:00,22,0.0,0.7546,4.155,1.433,1.7747,0,0,0,0,1,1
user_0188,project_0096,2026-02-16T16:57:05.080920+00:00,40,0.0,1.1834,2.4436,0.0,1.5615,0,1,0,1,0,1
user_0175,project_0012,2026-02-16T16:57:05.080920+00:00,42,0.0,1.6254,1.0974,1.6254,1.467,0,1,0,1,0,1
user_0104,project_0049,2026-02-16T17:06:05.080920+00:00,45,0.0,2.4189,0.0,1.1226,1.6932,1,0,0,0,0,0
user_0154,project_0010,2026-02-16T17:12:05.080920+00:00,40,0.0,1.4678,1.1221,1.4678,1.3641,1,1,0,0,1,1
user_0032,project_0065,2026-02-16T17:12:05.080920+00:00,25,1.2044,1.3202,2.121,1.3202,1.5604,1,1,0,1,0,0
user_0272,project_0024,2026-02-16T17:22:05.080920+00:00,21,1.3808,0.0,0.0,2.039,0.0,1,1,1,1,0,0
